,Serial,Type,Date (YMD),Deaths,Injured,Missing,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses (USD),Losses (Local)
1371,2009-00004,Incendio forestal,2009/2/7,0,0,0,0,0,0,0,0.0,0.0
1372,2009-00003,Incendio forestal,2009/2/7,0,0,0,0,0,0,0,0.0,0.0
1373,2009-00002,Incendio,2009/2/1,0,0,0,10,10,0,0,0.0,0.0
1374,2008-00013,Incendio forestal,2008/4/2,0,0,0,0,0,0,0,0.0,0.0
1375,2008-00012,Incendio,2008/4/20,1,0,0,5,0,0,0,0.0,0.0
1376,2011-00014,Incendio,2011/4/27,0,0,0,0,50,0,0,0.0,0.0
1377,2011-00013,Incendio,2011/3/31,0,0,0,0,15,0,0,0.0,0.0
1378,2008-00011,Sequía,2008/4/22,0,0,0,0,3000,0,0,0.0,0.0
1379,2011-00012,Sequía,2011/3/10,0,0,0,0,0,0,0,0.0,0.0
1380,2011-00011,Granizada,2011/4/27,0,0,0,0,0,0,0,0.0,0.0
1381,2008-00010,Incendio forestal,2008/2/13,0,0,0,0,0,0,0,0.0,0.0
1382,2008-00009,Incendio,2008/2/28,0,0,0,0,100,0,0,788676.6999999998,15000000.0
1383,2011-00010,Incendio,2011/1/9,0,0,0,0,5,0,0,90000.0,4109.0
1384,2011-00009,Incendio,2011/1/3,0,0,0,0,5,0,0,2284.0,50000.0
1385,2008-00008,Incendio,2008/1/31,0,0,0,20,0,0,0,0.0,0.0
1386,2011-00007,Incendio,2010/12/31,0,0,0,0,5,0,0,20000.0,437600.0
